chr3	412869	+	1
chr3	530057	+	1
chr3	536229	+	1
chr3	772505	+	1
chr3	1010870	+	1
chr3	1034087	+	1
chr3	1673014	+	1
chr3	2050061	+	2
chr3	2098773	+	1
chr3	2098867	+	2
chr3	2098926	+	1
chr3	2496408	+	1
chr3	3126910	+	1
chr3	3126917	+	3
chr3	3126920	+	1
chr3	3126926	+	3
chr3	3126927	+	1
chr3	3126931	+	3
chr3	3126933	+	1
chr3	3126935	+	19
chr3	3126937	+	3
chr3	3126938	+	51
chr3	3126940	+	1
chr3	3126941	+	3
chr3	3126942	+	2
chr3	3126943	+	23
chr3	3126944	+	1
chr3	3126945	+	7
chr3	3126946	+	6
chr3	3126947	+	21
chr3	3126948	+	3
chr3	3126949	+	86
chr3	3126950	+	1
chr3	3126951	+	17
chr3	3126952	+	3
chr3	3126953	+	4
chr3	3126955	+	1
chr3	3126956	+	7
chr3	3126957	+	3
chr3	3126958	+	10
chr3	3126959	+	2
chr3	3126961	+	11
chr3	3126963	+	2
chr3	3126964	+	20
chr3	3126965	+	4
chr3	3126967	+	7
chr3	3126968	+	5
chr3	3126969	+	2
chr3	3126970	+	1
chr3	3126971	+	7
chr3	3126975	+	1
chr3	3126982	+	2
chr3	3126984	+	1
chr3	3126991	+	1
chr3	3127006	+	1
chr3	3127010	+	1
chr3	3127014	+	1
chr3	3127029	+	1
chr3	3127043	+	1
chr3	3127064	+	1
chr3	3127262	+	1
chr3	3127491	+	1
chr3	3129015	+	2
chr3	3130455	+	1
chr3	3131461	+	1
chr3	3135362	+	1
chr3	3135535	+	1
chr3	3136748	+	1
chr3	3137326	+	1
chr3	3137339	+	1
chr3	3137435	+	1
chr3	3148092	+	1
chr3	3152111	+	1
chr3	3156074	+	1
chr3	3171502	+	1
chr3	3544549	+	1
chr3	3781520	+	1
chr3	3799431	+	1
chr3	3799708	+	1
chr3	3844606	+	1
chr3	4303305	+	1
chr3	4303321	+	1
chr3	4303330	+	4
chr3	4303331	+	1
chr3	4303333	+	3
chr3	4303337	+	1
chr3	4303338	+	1
chr3	4303342	+	2
chr3	4303344	+	3
chr3	4303354	+	1
chr3	4303363	+	3
chr3	4303364	+	1
chr3	4303365	+	5
chr3	4303366	+	7
chr3	4303367	+	9
chr3	4303369	+	1
chr3	4303379	+	1
chr3	4303381	+	1
chr3	4303383	+	3
chr3	4303385	+	4
chr3	4303386	+	3
chr3	4303388	+	1
chr3	4303392	+	1
chr3	4303395	+	5
chr3	4303424	+	1
chr3	4303612	+	1
chr3	4303620	+	1
chr3	4303686	+	1
chr3	4303828	+	1
chr3	4316844	+	1
chr3	4316975	+	1
chr3	4493346	+	5
chr3	4493348	+	1
chr3	4493404	+	1
chr3	4493452	+	1
chr3	4493455	+	1
chr3	4493477	+	1
chr3	4493479	+	1
chr3	4493485	+	3
chr3	4493501	+	1
chr3	4493516	+	1
chr3	4493518	+	1
chr3	4555350	+	1
chr3	4603175	+	1
chr3	4656836	+	1
chr3	4657195	+	1
chr3	4721836	+	1
chr3	4768328	+	1
chr3	4868633	+	1
chr3	4951339	+	1
chr3	4977626	+	1
chr3	4978177	+	1
chr3	4978379	+	1
chr3	4978510	+	1
chr3	4978900	+	1
chr3	4978907	+	1
chr3	4978930	+	1
chr3	4979259	+	1
chr3	4979283	+	1
chr3	4979370	+	1
chr3	4979431	+	1
chr3	4979432	+	1
chr3	4979433	+	4
chr3	4979434	+	2
chr3	4979435	+	42
chr3	4979438	+	2
chr3	4979439	+	7
chr3	4979440	+	1
chr3	4979442	+	1
chr3	4979443	+	7
chr3	4979444	+	1
chr3	4979446	+	1
chr3	4979450	+	2
chr3	4979451	+	1
chr3	4979452	+	2
chr3	4979454	+	1
chr3	4979455	+	3
chr3	4979457	+	37
chr3	4979458	+	8
chr3	4979460	+	1
chr3	4979461	+	52
chr3	4979463	+	1
chr3	4979466	+	9
chr3	4979467	+	3
chr3	4979468	+	9
chr3	4979470	+	11
chr3	4979473	+	1
chr3	4979474	+	8
chr3	4979475	+	9
chr3	4979477	+	27
chr3	4979484	+	21
chr3	4979486	+	2
chr3	4979487	+	34
chr3	4979490	+	2
chr3	4979492	+	2
chr3	4979496	+	2
chr3	4979499	+	1
chr3	4979501	+	1
chr3	4979504	+	1
chr3	4979505	+	1
chr3	4979506	+	1
chr3	4979507	+	14
chr3	4979510	+	16
chr3	4979511	+	1
chr3	4979522	+	1
chr3	4979523	+	1
chr3	4979525	+	1
chr3	4979530	+	1
chr3	4979549	+	1
chr3	4979562	+	1
chr3	4979566	+	1
chr3	4979585	+	1
chr3	4979587	+	1
chr3	4979588	+	1
chr3	4979589	+	2
chr3	4979624	+	1
chr3	4979725	+	1
chr3	4979962	+	1
chr3	4980000	+	1
chr3	4980302	+	1
chr3	4981475	+	1
chr3	4981634	+	1
chr3	4983207	+	1
chr3	4984120	+	1
chr3	4984301	+	1
chr3	4984429	+	1
chr3	4984784	+	1
chr3	5026566	+	1
chr3	5026594	+	1
chr3	5026669	+	1
chr3	5122229	+	1
chr3	5122235	+	2
chr3	5122238	+	4
chr3	5122243	+	2
chr3	5122245	+	2
chr3	5122247	+	2
chr3	5122250	+	2
chr3	5122252	+	1
chr3	5122253	+	8
chr3	5122255	+	2
chr3	5122256	+	2
chr3	5122259	+	14
chr3	5122262	+	4
chr3	5122263	+	3
chr3	5122264	+	1
chr3	5122265	+	1
chr3	5122267	+	14
chr3	5122271	+	7
chr3	5122272	+	2
chr3	5122273	+	7
chr3	5122274	+	3
chr3	5122275	+	5
chr3	5122276	+	4
chr3	5122277	+	7
chr3	5122278	+	17
chr3	5122279	+	4
chr3	5122280	+	9
chr3	5122281	+	3
chr3	5122283	+	2
chr3	5122284	+	4
chr3	5122285	+	42
chr3	5122286	+	8
chr3	5122287	+	7
chr3	5122288	+	20
chr3	5122289	+	4
chr3	5122290	+	234
chr3	5122291	+	2
chr3	5122292	+	37
chr3	5122294	+	6
chr3	5122295	+	6
chr3	5122297	+	10
chr3	5122298	+	6
chr3	5122299	+	84
chr3	5122300	+	1
chr3	5122303	+	7
chr3	5122304	+	23
chr3	5122305	+	63
chr3	5122306	+	16
chr3	5122308	+	3
chr3	5122309	+	62
chr3	5122310	+	3
chr3	5122311	+	11
chr3	5122312	+	10
chr3	5122313	+	19
chr3	5122314	+	6
chr3	5122315	+	21
chr3	5122316	+	12
chr3	5122317	+	27
chr3	5122318	+	24
chr3	5122319	+	6
chr3	5122320	+	2
chr3	5122321	+	20
chr3	5122322	+	2
chr3	5122323	+	4
chr3	5122324	+	10
chr3	5122325	+	1
chr3	5122327	+	2
chr3	5122328	+	1
chr3	5122329	+	2
chr3	5122331	+	1
chr3	5122334	+	34
chr3	5122335	+	1
chr3	5122337	+	3
chr3	5122339	+	1
chr3	5122341	+	10
chr3	5122342	+	1
chr3	5122343	+	1
chr3	5122344	+	1
chr3	5122345	+	3
chr3	5122346	+	1
chr3	5122347	+	2
chr3	5122348	+	1
chr3	5122350	+	3
chr3	5122352	+	1
chr3	5122355	+	4
chr3	5122358	+	1
chr3	5122360	+	1
chr3	5122363	+	1
chr3	5122370	+	1
chr3	5122375	+	1
chr3	5122456	+	1
chr3	5122464	+	1
chr3	5122489	+	1
chr3	5122501	+	1
chr3	5122519	+	3
chr3	5122544	+	1
chr3	5122545	+	4
chr3	5128316	+	1
chr3	5130748	+	1
chr3	5130905	+	1
chr3	5131948	+	1
chr3	5132905	+	1
chr3	5136198	+	1
chr3	5136393	+	1
chr3	5137350	+	1
chr3	5137364	+	1
chr3	5137970	+	1
chr3	5139935	+	1
chr3	5139936	+	1
chr3	5139972	+	1
chr3	5143940	+	1
chr3	5145074	+	1
chr3	5147003	+	1
chr3	5148155	+	1
chr3	5150077	+	1
chr3	5151842	+	1
chr3	5153962	+	1
chr3	5155454	+	1
chr3	5155571	+	2
chr3	5155589	+	1
chr3	5156246	+	1
chr3	5158613	+	1
chr3	5162814	+	1
chr3	5165999	+	1
chr3	5170583	+	1
chr3	5172155	+	1
chr3	5172165	+	1
chr3	5172166	+	1
chr3	5172207	+	1
chr3	5172732	+	1
chr3	5173269	+	1
chr3	5173596	+	1
chr3	5174362	+	1
chr3	5175346	+	1
chr3	5176902	+	1
chr3	5177894	+	1
chr3	5179046	+	1
chr3	5179289	+	1
chr3	5179331	+	1
chr3	5179976	+	1
chr3	5180373	+	1
chr3	5180623	+	1
chr3	5184487	+	1
chr3	5186403	+	1
chr3	5187540	+	1
chr3	5187553	+	1
chr3	5187554	+	1
chr3	5187626	+	1
chr3	5187631	+	1
chr3	5187636	+	1
chr3	5187647	+	1
chr3	5187654	+	2
chr3	5187658	+	5
chr3	5187661	+	4
chr3	5187667	+	1
chr3	5187668	+	1
chr3	5187670	+	4
chr3	5187675	+	1
chr3	5187676	+	1
chr3	5187679	+	1
chr3	5187680	+	2
chr3	5187681	+	1
chr3	5187682	+	2
chr3	5187683	+	7
chr3	5187685	+	4
chr3	5187687	+	4
chr3	5187688	+	1
chr3	5187690	+	3
chr3	5187692	+	5
chr3	5187693	+	1
chr3	5187694	+	3
chr3	5187695	+	1
chr3	5187696	+	1
chr3	5187701	+	13
chr3	5187702	+	3
chr3	5187704	+	11
chr3	5187705	+	49
chr3	5187709	+	1
chr3	5187710	+	1
chr3	5187711	+	2
chr3	5187712	+	5
chr3	5187716	+	5
chr3	5187717	+	1
chr3	5187721	+	3
chr3	5187723	+	2
chr3	5187729	+	1
chr3	5187731	+	16
chr3	5187732	+	3
chr3	5187733	+	2
chr3	5187739	+	1
chr3	5187749	+	1
chr3	5187753	+	1
